0.96588	0.97256	0.97031	0.96730	0.97301	0.96893	0.96963	0.97235
0.96846	0.97472	0.96379	0.95659	0.97390	0.97937	0.97007	0.96984
0.96848	0.97452	0.96437	0.95367	0.97364	0.97358	0.97014	0.96853
0.96815	0.97671	0.96446	0.94982	0.97202	0.97237	0.97000	0.96904
0.96749	0.97723	0.96653	0.94859	0.97375	0.96691	0.96826	0.96619
0.96901	0.97817	0.96151	0.94744	0.97464	0.97819	0.96857	0.97625
0.96916	0.97919	0.96916	0.95549	0.97546	0.97288	0.96978	0.96996
0.96868	0.97780	0.97198	0.95096	0.97481	0.97189	0.96929	0.96988
0.96927	0.96904	0.97043	0.95678	0.97575	0.96868	0.96978	0.96791
0.96716	0.97618	0.96384	0.95907	0.97282	0.97193	0.97053	0.97124
0.96744	0.97547	0.96456	0.95116	0.97555	0.96718	0.97078	0.96829
0.96782	0.97555	0.96285	0.95749	0.97155	0.97281	0.96828	0.96667
0.97002	0.97538	0.96549	0.95678	0.97545	0.96961	0.96836	0.97201
0.96791	0.97741	0.96692	0.94891	0.97540	0.96899	0.96949	0.97165
0.96927	0.97407	0.96685	0.94389	0.97332	0.97010	0.96936	0.97149
0.96658	0.97794	0.96171	0.94789	0.97544	0.97300	0.97091	0.96817
0.96936	0.97704	0.96456	0.95001	0.97203	0.96612	0.96758	0.96929
0.96818	0.97777	0.96359	0.95084	0.97333	0.97418	0.96924	0.96760
0.96967	0.97838	0.96161	0.95588	0.97279	0.97588	0.96922	0.96665
0.97028	0.97970	0.96000	0.96700	0.97645	0.97116	0.96943	0.96910
0.96918	0.98220	0.95683	0.94320	0.97251	0.97239	0.96885	0.97249
0.97030	0.97963	0.95922	0.95304	0.97189	0.97172	0.96798	0.96999
0.96858	0.97451	0.95828	0.94948	0.97666	0.96620	0.96957	0.97269
0.96953	0.97443	0.96703	0.94189	0.97825	0.96911	0.96820	0.97086
0.96999	0.97789	0.95877	0.94428	0.97359	0.97239	0.96985	0.97092
0.96844	0.97348	0.96063	0.95106	0.97807	0.97156	0.96885	0.96717
0.97162	0.97545	0.96077	0.97052	0.97593	0.97576	0.97084	0.97496
0.96921	0.97402	0.96388	0.95642	0.97599	0.97128	0.96952	0.97181
0.96943	0.97653	0.96126	0.95087	0.97380	0.97441	0.96918	0.97192
0.97000	0.97851	0.96172	0.94658	0.97626	0.97363	0.96935	0.96767
0.97030	0.97724	0.96277	0.94580	0.97448	0.97688	0.96980	0.97251
0.97406	0.97698	0.96142	0.94585	0.97403	0.97248	0.97101	0.97130
0.97237	0.97663	0.96364	0.95435	0.97706	0.97147	0.96957	0.97268
0.97098	0.97592	0.96452	0.95180	0.97652	0.97830	0.96964	0.97386
0.97196	0.98165	0.96353	0.95322	0.97510	0.97002	0.97090	0.97011
0.96920	0.97988	0.95871	0.95350	0.97737	0.97567	0.96992	0.96986
0.97023	0.97715	0.95894	0.96411	0.97420	0.96850	0.96980	0.96852
0.97088	0.98145	0.96023	0.94462	0.97921	0.97522	0.97060	0.97175
0.97275	0.97859	0.96435	0.95327	0.97627	0.97120	0.97096	0.97213
0.97143	0.97555	0.96205	0.94699	0.97457	0.97720	0.97168	0.97102
0.97055	0.97435	0.96083	0.97089	0.97484	0.96960	0.97050	0.97183
0.97038	0.97392	0.95786	0.95463	0.97683	0.96946	0.97258	0.96988
0.97063	0.98126	0.96299	0.95200	0.97665	0.97282	0.97140	0.97007
0.97388	0.97953	0.97086	0.96408	0.97588	0.97100	0.97373	0.97492
0.97421	0.98009	0.97466	0.96579	0.97911	0.97739	0.97399	0.97650
0.97226	0.97702	0.97122	0.97091	0.97742	0.97504	0.97530	0.97919
0.97294	0.97616	0.97544	0.96565	0.97540	0.97412	0.97473	0.97743
0.97499	0.97680	0.97442	0.96897	0.98088	0.97146	0.97667	0.97679
0.97249	0.97720	0.97413	0.96660	0.97723	0.97268	0.97665	0.97661
0.97242	0.97628	0.97385	0.96883	0.98016	0.97063	0.97633	0.97538
0.97391	0.98095	0.97938	0.97139	0.97944	0.97069	0.97580	0.97791
0.97444	0.97891	0.97687	0.97237	0.97893	0.97044	0.97664	0.97556
0.97187	0.98025	0.97549	0.97164	0.98043	0.98403	0.97665	0.97541
0.97283	0.98231	0.97768	0.97257	0.98119	0.97311	0.97613	0.97848
0.97465	0.97921	0.97493	0.98327	0.98117	0.97099	0.97569	0.97288
0.97535	0.98075	0.97416	0.97865	0.98141	0.96822	0.97697	0.97563
0.97459	0.98160	0.97297	0.97142	0.98183	0.96712	0.97518	0.97427
0.97154	0.97967	0.97623	0.97011	0.97917	0.97532	0.97497	0.97624
0.97107	0.98085	0.97337	0.96960	0.97965	0.97521	0.97613	0.97471
0.97197	0.98192	0.97758	0.97266	0.97822	0.96948	0.97456	0.97743
0.97170	0.97740	0.97564	0.97589	0.98052	0.98004	0.97574	0.97507
0.97199	0.98423	0.97580	0.97075	0.98113	0.96712	0.97550	0.97620
0.97661	0.98024	0.97586	0.97053	0.98075	0.97938	0.97553	0.98085
0.97240	0.98039	0.97809	0.97838	0.98232	0.97162	0.97710	0.98048
0.97200	0.97871	0.97580	0.97460	0.98023	0.97078	0.97442	0.97802
0.97190	0.97981	0.97228	0.97777	0.97937	0.97467	0.97515	0.97705
0.97177	0.98236	0.97496	0.95858	0.98287	0.97547	0.97482	0.97574
0.97358	0.98315	0.97973	0.97714	0.98138	0.97411	0.97620	0.98083
0.97278	0.98084	0.97807	0.96985	0.98260	0.97130	0.97613	0.97853
0.97246	0.98148	0.97817	0.96998	0.98315	0.97345	0.97547	0.97788
0.97387	0.98369	0.97842	0.98012	0.98379	0.97857	0.97699	0.97688
